x,y
1.0986873891136186, 8.38095238095238
1.0976489958129303, 8.024761904761903
1.096610602512242, 7.668571428571428
1.095422894045845, 7.333333333333332
1.0945335320417289, 6.977142857142857
1.0931973600170322, 6.599999999999999
1.0920096515506352, 6.264761904761904
1.0908219430842383, 5.929523809523809
1.0894846355829964, 5.6361904761904755
1.0881476119508908, 5.321904761904761
1.086810588318785, 5.007619047619047
1.085175502093535, 4.693333333333333
1.083986942019729, 4.4209523809523805
1.0822025406287703, 4.127619047619046
1.0805671705343838, 3.8342857142857145
1.0787824852742887, 3.5619047619047617
1.0769978000141935, 3.2895238095238106
1.0752131147540984, 3.017142857142858
1.0735768930523029, 2.786666666666667
1.071493009722518, 2.5980952380952385
1.0694096941310056, 2.3676190476190477
1.0676238733943653, 2.179047619047619
1.0652422113405722, 1.9695238095238103
1.0631580441416508, 1.801904761904762
1.0607763820878575, 1.5923809523809513
1.0583938684266554, 1.4457142857142848
1.055713576041445, 1.2780952380952382
1.0528842523596622, 1.1104761904761897
1.050203959974452, 0.9428571428571431
1.0476715634092684, 0.8590476190476188
1.0451394507132212, 0.7542857142857127
1.04275608544461, 0.6704761904761902
1.0399261940245548, 0.5447619047619039
1.0366486409765099, 0.46095238095238145
1.0339669292456177, 0.3980952380952374
1.0311361862181534, 0.3352380952380951
1.028305443190689, 0.27238095238095106
1.0254744162940885, 0.23047619047619072
1.0227927045631964, 0.16761904761904844
1.0195145837768789, 0.12571428571428456
1.016384926548861, 0.12571428571428456
1.013702505145128, 0.11523809523809447
1.010871052444823, 0.10476190476190261
1.007592647789369, 0.08380952380952422
1.0049102263856362, 0.07333333333333236
1.0022280888510398, 0.04190476190476211
1.0001419345681641, 0.020952380952380167
